"","Superficie","PrecAnual","PrecSeason","TempSeason","MaxTemp","MinTemp","slope_data","TempWettest","PrecWarmest","Municipios","Tipo.cultivo","Rol.New","Variedad","Incidencia","Parcela.catastral","Poligono.catatral","X","Y","Procedencia.planta","Diagnostico","Patotipo","Combinaciones","Diagnostico2","Isothermality"
"269",-0.145072797342573,-0.309402638017303,-0.190254173040999,0.912703493907204,1.36405706306001,-0.897073746998309,-0.103058824602131,-0.944371054852886,0.240131606000868,"Deifontes","Rainfed","1","1",0,342,1,449761,4132672,"Vivero",1,"D",4,0,-0.793809048244251
"270",-0.343081752552964,-0.731173747224977,-0.00520243820014565,0.7468951896207,1.73345532448088,-0.354744087579201,-0.57345745632612,-0.617241801056754,-0.174888078921704,"Deifontes","Irrigated","0","1",0.435,200,2,448370,4132305,"Vivero",1,"ND",2,0,-0.793809048244267
"271",-0.152876105922293,0.23951125045116,-0.327968368585734,1.00691534321936,0.659794724967404,-2.61445100182548,-0.596942390981669,-0.944371054852886,2.17689013563954,"Deifontes","Irrigated","0","1",0.019,355,1,450225,4132133,"Estaca",1,"ND",1,0,-0.793809048244251
"272",-0.306016036799295,-0.127460694538712,-0.195523824944547,0.971979951274059,1.33253607382084,0.00680901870020431,0.0518707469343997,-0.371894860709655,-0.451567868870085,"Deifontes","Rainfed","0","1",0,558,3,447626,4134629,"Estaca",0,"",3,0,-0.793809048244267
"273",0.0197720964040087,-0.72856228107098,-0.0570417027366698,0.702752410903306,1.72943243384959,0.549138678119312,0.862906072466683,0.118799019984543,-0.866587553792657,"Deifontes","Rainfed","0,02","1",0,564,3,446011,4131982,"Vivero",0,"",4,0,-0.793809048244251
"274",-0.126539939465738,-0.441027432194038,-0.195523824944547,0.860916144841907,1.56001764975807,0.00680901870020431,-0.277018190358331,-0.290112547260622,-0.451567868870085,"Deifontes","Irrigated","0","1",0,44,4,445983,4133351,"Estaca",0,"",1,0,-0.793809048244267
"275",-0.142146556625178,-0.441027432194038,-0.195523824944547,0.860916144841907,1.56001764975807,-0.173967534439498,1.28728628992132,-0.453677174158687,-0.451567868870085,"Deifontes","Rainfed","0","1",0,12,3,446361,4133400,"Estaca",0,"",3,0,-0.793809048244267
"276",-0.049482267241005,-0.276080871262247,-0.195523824944549,0.880190592118138,1.39155861353731,0.458750401549461,0.570906041064718,0.0370167065355103,-0.866587553792657,"Deifontes","Rainfed","0","1",0,445,3,449127,4134455,"Estaca",0,"",3,0,-0.793809048244251
"277",-0.162630241646943,-0.389385633085004,-0.190231740397548,0.98969683150501,1.56413694206354,0.458750401549461,1.44129863736169,0.0370167065355103,-0.866587553792657,"Deifontes","Rainfed","0","1",0,481,3,449399,4134732,"Estaca",0,"",3,0,-0.793809048244267
"278",-0.292360246784785,-0.276080871262247,-0.195523824944549,0.880190592118138,1.39155861353731,0.458750401549461,0.493071032757733,0.0370167065355103,-0.866587553792657,"Deifontes","Irrigated","0","1",0,425,3,448731,4134735,"Estaca",0,"",1,0,-0.793809048244251
"279",-0.0855725694222093,0.393979987995008,-0.424149371473182,1.01951930497305,0.432119995622995,-2.34328617211593,-0.580697037938548,-0.862588741403853,1.76187045071696,"Deifontes","Irrigated","0,11","1",0.022,855,1,450048,4130982,"Estaca",1,"ND",1,0,-0.793809048244251
"280",-0.0660642979729096,0.23951125045116,-0.327968368585734,1.00691534321936,0.659794724967404,-2.61445100182548,-0.239032457720283,-0.944371054852886,2.17689013563954,"Deifontes","Irrigated","0","1",0,366,1,450108,4131812,"Estaca",0,"",1,0,-0.793809048244251
"281",-0.304065209654365,0.621593436657924,-1.19083160970592,0.846391688300424,-0.894453456840079,-1.43940340641742,-0.573817294216168,0.118799019984543,2.17689013563954,"Diezma","Irrigated","0","1",0,90,13,471594,4130306,"Estaca",0,"",1,0,-0.793809048244251
"282",-0.304065209654365,0.621593436657924,-1.19083160970592,0.846391688300424,-0.894453456840079,-1.43940340641742,-0.598875678252472,0.118799019984543,2.17689013563954,"Diezma","Irrigated","0","1",0,91,13,471633,4130286,"Estaca",0,"",1,0,-0.793809048244251
"283",-0.144097383770108,0.913575367059333,-1.40659355296766,0.885806439618744,-1.22174770596674,-1.62017995955712,-0.733839544563427,-0.0447656069135224,1.2085108708202,"Diezma","Rainfed","0","1",0,91,8,471069,4131081,"Estaca",0,"",3,0,-0.13612560338057
"284",-0.222130469567307,0.621593436657924,-1.19083160970592,0.846391688300424,-0.894453456840079,-1.43940340641742,-1.19960766674727,0.118799019984543,2.17689013563954,"Diezma","Irrigated","0","1",0,94,13,471726,4130254,"Estaca",0,"",1,0,-0.793809048244251
"285",-0.323573481103665,-2.30132548771439,0.626291636876722,-2.55489046149327,-1.00930415034035,2.62806903922589,0.13653010692288,1.91800991586327,-1.83496681861199,"El pinar","Irrigated","0,2","1",0,655,4,454155,4083255,"Estaca",0,"",1,0,1.41930283026261
"286",-0.345617827841373,-2.30132548771439,0.626291636876722,-2.55489046149327,-1.00930415034035,2.62806903922589,0.353917635641959,1.91800991586327,-1.83496681861199,"El pinar","Irrigated","0","1",0,660,4,454259,4083267,"Estaca",0,"",1,0,1.41930283026261
"287",-0.309820149731908,-1.90335092688769,0.387709141635745,-1.9961125786019,-0.894438168488694,2.26651593294649,1.35874824213029,1.67266297551617,-1.83496681861199,"El pinar","Rainfed","1","1",0,24,4,454946,4081486,"Estaca",0,"",3,0,1.41930283026261
"288",-0.28163069748767,-1.15699558169196,0.3271797047275,-1.18838471543656,-0.517213891812799,0.277973848409758,0.186575971139188,0.118799019984543,-0.866587553792657,"El Valle","Irrigated","0,58","36",0,58,3,446715,4085877,"Estaca",0,"",1,0,1.4193028302626
"289",-0.309917691089155,-1.70924863560222,0.370836270966091,-1.70864511196615,-0.551627672924739,1.27224489067812,2.05588500221313,0.85483984102584,-1.41994713368942,"El Valle","Irrigated","0","1",0,238,5,447748,4086966,"Estaca",0,"",1,0,1.41930283026261
"290",2.51488001476943,-0.231155519797261,0.173707585056072,-0.2951471249822,-0.228159831147772,-0.173967534439498,-0.936731732216202,-0.371894860709655,-0.451567868870085,"Escuzar","Irrigated","0","1",0,2,11,430082,4102085,"Estaca",0,"",1,0,1.4193028302626
"291",0.308494513853643,-0.622494149354759,0.0839284330663262,-0.376252216308017,0.0527933935684743,0.00680901870020431,-1.41818444385978,-0.208330233811589,-0.589907763844276,"Escuzar","Rainfed","0","1",0,5,2,430705,4104259,"Estaca",0,"",3,0,1.4193028302626
"292",0.169985786563616,-0.35418980445564,0.177735333939085,-0.28823248063284,-0.0866767023682167,-0.0835792578696471,-1.12014735424763,-0.371894860709655,-0.589907763844276,"Escuzar","Rainfed","0","1",0,33,2,431440,4102957,"Vivero",0,"",4,0,1.41930283026258
"293",-0.103130013726579,-0.352301467235436,0.256925245662933,-0.338993096439315,-0.0827689077025715,-0.173967534439498,-0.989180047135395,-0.371894860709655,-0.589907763844276,"Escuzar","Rainfed","0","1",0,110,4,433799,4102581,"Vivero",0,"",4,0,1.41930283026261
"294",0.0607394664475379,-0.35418980445564,0.177735333939085,-0.28823248063284,-0.0866767023682167,-0.0835792578696471,-1.21308984611523,-0.290112547260622,-0.451567868870085,"Escuzar","Irrigated","1","4",0,62,2,431293,4102803,"Vivero",0,"",2,0,1.41930283026258
"295",0.520159259078544,-0.081317026158955,0.0732662420960386,-0.279905232357673,-0.369054997721225,-0.26435581100935,-1.09107586201881,-0.453677174158687,-0.451567868870085,"Escuzar","Irrigated","0,51","1",0,1,11,429320,4101815,"Estaca",0,"",1,0,1.41930283026261
"296",0.299715791701458,-0.0724201150829592,0.0675186779556399,-0.260621577054799,-0.368225468680081,-0.535520640718904,-1.23986544395738,-0.699024114505787,-0.313227973895895,"Escuzar","Irrigated","1","1",0.003,4,11,429897,4101637,"Vivero",1,"ND",2,0,1.41930283026261
"297",-0.0533839215308649,-0.635558046223123,-0.160226977521796,0.0216519145082781,0.588614682681635,-0.445132364149052,-1.50051751324388,-0.535459487607721,-0.451567868870085,"GÃ³jar","Irrigated","0","1",0.091,1,1,445985,4105081,"Vivero",1,"ND",2,0,1.41930283026261
"298",-0.350885061132684,-1.16535133328672,0.112045390983465,0.157824666543642,1.77673344875267,0.277973848409758,-1.5172339855494,0.200581333433576,-1.14326734374104,"Granada","Irrigated","0","1",0,9001,22,447585,4113653,"Vivero",1,"ND",2,0,1.41930283026261
"299",10.0431219670542,0.466835874533272,-0.80206843966234,1.2347362646876,0.489435342890725,-0.98746202356816,0.236544992761344,0.609492900678741,0.79349118589763,"Guadahortuna","Rainfed","0","199(1-5)",0.002,91,13,459237,4147648,"Vivero",1,"ND",4,0,-0.793809048244267
"300",-0.0938635847881616,0.611414170877929,-1.0178475881049,1.34036887569256,0.0887424768280264,-1.25862685327771,-0.804493115968175,0.28236364688261,1.07017097584601,"Guadahortuna","Rainfed","0","1",0.021,136,18,464559,4154624,"Vivero",1,"ND",4,0,-0.793809048244267
"301",0.547470839107563,0.896133220479221,-1.16215394410354,1.39338449491102,-0.392278628803548,-1.89134478926667,-0.854013533724835,-0.371894860709655,1.76187045071696,"Guadahortuna","Rainfed","0","1",0.007,59,10,464579,4150023,"Estaca",1,"D",3,0,-0.793809048244267
"302",0.637208887774342,0.880390205438026,-1.01368160156835,1.44497098176839,-0.0436619558990061,-1.71056823612697,-0.126392805232698,-0.126547920362555,1.34685076579439,"Guadahortuna","Rainfed","0","1",0,57,13,459973,4151303,"Estaca",0,"",3,0,-0.793809048244267
"303",1.37754778927526,0.668675898779664,-0.859036358469656,1.30396625107371,0.216927133531486,-1.16823857670786,-0.695726029914882,0.445928273780675,0.931831080871821,"Guadahortuna","Rainfed","0,09","1",0,89,13,460007,4148681,"Estaca",0,"",3,0,-0.793809048244267
"304",4.29110813022816,0.691115747299625,-0.774422592159235,1.33656858772394,0.153042275029656,-1.25862685327771,-0.712879738633017,0.445928273780675,0.931831080871821,"Guadahortuna","Rainfed","0,5","1",0,19,11,460596,4148340,"Estaca",0,"",3,0,-0.793809048244251
"305",-0.211400920270192,-1.65872160621144,0.486202275813994,-1.87633460770042,-1.05698510740797,0.729915231259015,1.32244894480313,0.445928273780675,-1.14326734374104,"Guajar Faraguit","Irrigated","0,09","199(11-1)",0,1088,6,446413,4080340,"Vivero",0,"",2,0,1.41930283026258
"306",-0.311575894162345,-1.65872160621144,0.486202275813994,-1.87633460770042,-1.05698510740797,1.18185661410827,-0.418084002524541,0.773057527576808,-1.41994713368942,"Guajar Faraguit","Irrigated","0,23","199(11-1)",0.472,205,5,446164,4080375,"Vivero",1,"ND",2,0,1.41930283026258
"307",-0.32064724038627,-1.65872160621144,0.486202275813994,-1.87633460770042,-1.05698510740797,-0.445132364149052,-0.999549373811137,-0.453677174158687,-0.451567868870085,"Guajar Faraguit","Irrigated","0,61","199(11)",0,222,5,446374,4080588,"Vivero",0,"",2,0,1.41930283026258
"308",-0.27772904319781,-1.65872160621144,0.486202275813994,-1.87633460770042,-1.05698510740797,1.18185661410827,-0.320342373376683,0.773057527576808,-1.41994713368942,"Guajar Faraguit","Irrigated","0,49","199(11)",0,178,5,445988,4080502,"Vivero",0,"",2,0,1.41930283026258
"309",-0.201646784545542,-0.765775301289897,-0.0789096983840494,0.545132876756563,1.51767802955579,-0.445132364149052,0.653704701450835,-0.617241801056754,-0.313227973895895,"GÃ¼evejar","Rainfed","0","1",0,139,5,445884,4122317,"Estaca",0,"",3,0,0.594971485392651
"310",-0.294311073929715,-0.765775301289897,-0.0789096983840494,0.545132876756563,1.51767802955579,-0.445132364149052,0.248795521505895,-0.617241801056754,-0.313227973895895,"GÃ¼evejar","Rainfed","0","1",0,135,5,445915,4122230,"Estaca",0,"",3,0,0.594971485392651
"311",-0.343959624768183,-0.0518324889816097,-0.303316151881419,0.711455214545363,0.797941105550973,-1.07785030013801,1.22244842007313,-1.18971799519999,0.240131606000868,"GÃ¼evejar","Rainfed","0,09","38",0,74,4,447337,4123330,"Estaca",0,"",3,0,-0.15483865023398
"312",-0.346007993270359,-0.308409482490316,-0.195523824944547,0.655291805126867,1.10314653022129,-1.07785030013801,0.279389042905527,-1.18971799519999,0.240131606000868,"GÃ¼evejar","Rainfed","0,07","1",0,76,4,447265,4123328,"Estaca",0,"",3,0,-0.793809048244267
"313",0.642085955636667,-0.308409482490316,-0.195523824944547,0.655291805126867,1.10314653022129,-0.716297193858606,-0.272221907089577,-0.78080642795482,-0.0365481839475135,"GÃ¼evejar","Rainfed","0","1",0,125,5,446663,4122761,"Vivero",0,"",4,0,-0.793809048244267
"314",-0.333327616828314,-0.765775301289897,-0.0789096983840494,0.545132876756563,1.51767802955579,-0.445132364149052,-0.038475305131785,-0.617241801056754,-0.313227973895895,"GÃ¼evejar","Rainfed","0","1",0,43,5,445607,4122156,"Estaca",0,"",3,0,0.594971485392651
"315",-0.234128056508626,0.279753674877737,-3.45012076898828,0.722072859143748,-2.68816622010784,-2.61445100182548,0.0947994313522762,1.01840446792391,4.66700824517497,"Huescar","Irrigated","1","1",0,35,26,538274,4195519,"Vivero",0,"",2,0,1.41930283026258
"316",1.8945169826817,-0.0636311608961382,-3.39628147634545,0.628488148977328,-2.32447400057999,-1.80095651269682,-1.0001628969637,1.7544452889652,3.69862898035563,"Huescar","Irrigated","1","1",0,81,16,538050,4193991,"Vivero",0,"",2,0,1.41930283026261
"317",-0.0533839215308649,0.279753674877737,-3.45012076898828,0.722072859143748,-2.68816622010784,-2.07212134240638,-0.951328760519348,1.50909834861811,4.1136486652782,"Huescar","Irrigated","1","1",0,83,16,538288,4194928,"Vivero",0,"",2,0,1.41930283026258
"318",-0.174335204516522,0.47370165342036,-3.53306533169504,0.742639263003693,-2.92989520843322,-2.07212134240638,-0.82492954462126,1.50909834861811,3.97530877030401,"Huescar","Irrigated","1","1",0,79,16,537272,4194861,"Vivero",0,"",2,0,1.4193028302626
"319",-0.333327616828314,1.1014408800093,-3.73656489032299,0.891666894860228,-3.60897386392713,-2.43367444868578,-0.155096592067052,1.18196909482197,4.52866835020078,"Huescar","Irrigated","1","1",0,19,26,537081,4195587,"Vivero",0,"",2,0,1.17278268593983
"320",0.410912938962466,0.47370165342036,-3.53306533169504,0.742639263003693,-2.92989520843322,-2.07212134240638,-0.878731431590778,1.50909834861811,3.97530877030401,"Huescar","Irrigated","1","1",0,29,26,537164,4194958,"Vivero",0,"",2,0,1.4193028302626
"321",-0.0777692608424894,0.47370165342036,-3.53306533169504,0.742639263003693,-2.92989520843322,-2.43367444868578,-0.709790147909007,1.18196909482197,4.52866835020078,"Huescar","Irrigated","1","1",0,23,26,537178,4195354,"Vivero",0,"",2,0,1.4193028302626
"322",0.210953156607145,0.279753674877737,-3.45012076898828,0.722072859143748,-2.68816622010784,-2.61445100182548,-0.755531149081276,1.01840446792391,4.66700824517497,"Huescar","Irrigated","1","1",0,31,26,538124,4195148,"Vivero",0,"",2,0,1.41930283026258
"323",-0.28748317892246,-0.449608945067736,1.24500941075219,-1.44599070645908,-0.127148585922518,1.90496282666708,-1.52488324338889,1.10018678137294,-1.14326734374104,"Huetor Tajar","Rainfed","0","4",0,97,10,402011,4114474,"Estaca",0,"",3,0,-0.651297535498872
"324",-0.191892648820892,-0.449608945067736,1.24500941075219,-1.44599070645908,-0.127148585922518,1.90496282666708,-1.50803047179971,1.10018678137294,-1.14326734374104,"Huetor Tajar","Rainfed","0","4",0,99,10,402225,4114496,"Estaca",0,"",3,0,-0.651297535498872
"325",-0.30113896893697,-0.717097665410475,1.17622945422727,-1.25947512819938,-0.118074313236769,1.54340972038768,0.698659415046466,0.773057527576808,-0.866587553792657,"Huetor Tajar","Rainfed","0","199(1)",0,224,8,407511,4115173,"Estaca",0,"",3,0,-0.790784876836797
"326",-0.164873692863612,-0.748872719375081,0.947603907698634,-1.10244849162909,0.147973316630912,1.45302144381783,-0.993830948792755,0.609492900678741,-0.866587553792657,"Huetor Tajar","Irrigated","1","1",0,72,6,410023,4116694,"Estaca",0,"",1,0,-0.793809048244267
"327",-0.248466636023861,-0.705120231377044,1.17622945422727,-1.25781716873605,-0.116862960021434,1.45302144381783,0.00889464720633276,0.773057527576808,-0.866587553792657,"Huetor Tajar","Rainfed","0","4",0,252,8,407933,4115031,"Estaca",0,"",3,0,-0.778590003171983
"328",-0.252368290313721,-0.717097665410475,1.17622945422727,-1.25947512819938,-0.118074313236769,1.54340972038768,0.345356917821555,0.773057527576808,-0.866587553792657,"Huetor Tajar","Rainfed","0","199(1)",0,227,8,407550,4115157,"Estaca",0,"",3,0,-0.790784876836797
